setting,metric,world_EIGs,pooled_rmse,pooled_r2,within_r2,within_rmse,within_b,pred_sd,pred_bg1,pred_bg10,pred_dev10,V_prior,alpha_prior,beta_prior,eps_fixed,sd_epsilon,infer_eps
0,eig_within,0.01,4.832152059769731,0.04907674049255365,0.00126452993541477,11.67738724435381,6.207590843241735,0.07288315324396621,1.21405010067069,1.2630743036737482,1.4420198757325418,1.0,0.1,0.1,0.1,,False
0,eig_within,0.01778279410038923,4.827834163864284,0.055607968100337385,0.0015281586488106555,11.675489152218073,9.868361847294002,0.05042754738594317,1.1301315499494964,1.161776530816038,1.288496178938998,1.0,0.1,0.1,0.1,,False
0,eig_within,0.03162277660168379,4.824477366268882,0.06106502743860461,0.001758899475717484,11.673863403839212,16.290360923011715,0.032776793190483954,1.0767622053966706,1.096203115973953,1.180211567203817,1.0,0.1,0.1,0.1,,False
0,eig_within,0.05623413251903491,4.822140386697525,0.06503502017138314,0.001932182203514,11.672656830929688,27.621505684803754,0.020258056325597715,1.0444064524808452,1.0559429939852911,1.108629635373417,1.0,0.1,0.1,0.1,,False
0,eig_within,0.1,4.820638715637,0.06765369903496588,0.002048854465983397,11.67184972827522,47.697151697836176,0.012078259309322504,1.0253848737434723,1.0320809905360344,1.0638024143416815,1.0,0.1,0.1,0.1,,False
0,kl,1e-07,4.874410006328418,0.0039599415523334435,3.6535516429524987e-07,11.671018652169575,0.005442290709671477,1.397247114062183,12.145819947360819,14.036578479487638,16.746094757403736,1.0,0.1,0.1,0.1,,False
0,kl,1.7782794100389227e-07,4.874454172412732,0.0043940151329508875,1.7831342846777866e-06,11.67156320748301,0.013642089707803328,1.231652362215006,10.890292517779486,12.539551994606606,14.942102623272666,1.0,0.1,0.1,0.1,,False
0,kl,3.162277660168379e-07,4.874488174503786,0.004912984796647855,4.680763158061235e-06,11.672176725502617,0.02511712084845174,1.0840694873269219,9.771915442343639,11.20614192154502,13.334880235729253,1.0,0.1,0.1,0.1,,False
0,kl,5.62341325190349e-07,4.874505947127981,0.005538217438377401,9.643515332675442e-06,11.67286989503206,0.04104032676759938,0.9525357588782255,8.775849164965106,10.018622749454403,11.903091476512216,1.0,0.1,0.1,0.1,,False
0,kl,1e-06,4.874498873159073,0.006297538965609371,1.7478841559414224e-05,11.673655230671386,0.06302441802842272,0.8353039478533273,7.888877312552168,8.96121334677194,10.627733789145942,1.0,0.1,0.1,0.1,,False
0,kl,1.778279410038923e-06,4.874454657103767,0.007227664655147637,2.930729967522121e-05,11.674476096906664,0.09330785347833145,0.7308187448074218,7.099231546281899,8.019865293852435,9.491885340067236,1.0,0.1,0.1,0.1,,False
0,kl,3.162277660168379e-06,4.873305870452471,0.008377756158694162,4.669776685393075e-05,11.675396150160614,0.13503361599582978,0.6376959120598208,6.396435762201438,7.182075031497408,8.480480397751448,1.0,0.1,0.1,0.1,,False
0,kl,5.623413251903491e-06,4.871842006211696,0.009814723718248824,7.18726697909225e-05,11.676446045212412,0.1926751850543842,0.5547039015300828,5.771167673787617,6.436717280866032,7.580109893952478,1.0,0.1,0.1,0.1,,False
0,kl,1e-05,4.869984563049387,0.011631300136351719,0.00010802634692501673,11.677586753799805,0.27270172254485964,0.4807476696359323,5.215136103663613,5.773897590061875,6.778844587806504,1.0,0.1,0.1,0.1,,False
0,kl,1.778279410038923e-05,4.867596260897045,0.013958656699182764,0.00015983151058552314,11.67870372063705,0.3846432385787491,0.41485443029652785,4.720972655011155,5.184822136463477,6.066078651139558,1.0,0.1,0.1,0.1,,False
0,kl,3.1622776601683795e-05,4.864478031156579,0.016986704877100592,0.0002342685905936699,11.679975418183977,0.54284567903616,0.35616109528037926,4.282136826279422,4.661683320849153,5.432391819439142,1.0,0.1,0.1,0.1,,False
0,kl,5.623413251903491e-05,4.8603336630723675,0.02099690578525956,0.0003419991060938685,11.681423080942311,0.7694202274447303,0.3039047659609876,3.892828463053418,4.197560030128069,4.869428611429374,1.0,0.1,0.1,0.1,,False
0,kl,0.0001,4.854704363074918,0.02642993128872658,0.0005001434343808424,11.682377682097828,1.0999087402148837,0.2574008084028472,3.54796093472922,3.7863319334896453,4.369793336091333,1.0,0.1,0.1,0.1,,False
0,kl,0.00017782794100389227,4.846848762757508,0.03399043059386687,0.0007368659261439765,11.681848433810703,1.5931499189526062,0.2160410559853098,3.243094846604038,3.4226258414938187,3.926965438121139,1.0,0.1,0.1,0.1,,False
0,kl,0.00031622776601683794,4.8357027697243335,0.04457960661600481,0.001089883993509848,11.67879022011265,2.3369074114192063,0.17947928264417354,2.9737290736400666,3.1016726457443617,3.5352080359696036,1.0,0.1,0.1,0.1,,False
0,kl,0.0005623413251903491,4.819709879190965,0.05956983495996977,0.001617212028627165,11.674232001058744,3.4740952226955804,0.14744662949045273,2.735645913139564,2.8191329057228423,3.1894395362378773,1.0,0.1,0.1,0.1,,False
0,kl,0.001,4.794537290022708,0.08351144982953436,0.0025125638053204607,11.666979908788393,5.397803404547989,0.1187365278108625,2.528479611509826,2.5722953205082626,2.8855231812302318,1.0,0.1,0.1,0.1,,False
0,kl,0.0017782794100389228,4.744455420573779,0.1321973852417532,0.004481652585425571,11.652093549444789,9.431881878423633,0.09134889321417905,2.357090681711323,2.3612363169792356,2.6209381728348817,1.0,0.1,0.1,0.1,,False
0,kl,0.0031622776601683794,4.609899338554444,0.2616871055265795,0.010262509776325549,11.611253027538723,20.299445822575784,0.0650880429180434,2.225837028854181,2.1849991584846955,2.3939254432385333,1.0,0.1,0.1,0.1,,False
