setting,metric,world_EIGs,V_prior,alpha_prior,beta_prior,sd_epsilon,sigma_true,pooled_rmse,pooled_r2,pooled_r,within_r2,within_b,pred_bg1,pred_bg10,pred_dev10
0,mi,1.8957356524063752e-05,1.0,1.0,0.1,0.5,0.1,4.7876420772852715,0.0963274200181304,0.3103665897259729,0.005463486029170468,0.053273243541536806,448.88382325973566,402.49795473933705,396.689030775012
0,mi,3.5938136638046256e-05,1.0,1.0,0.1,0.5,0.1,4.773813892175115,0.10079659069634342,0.3174847881337678,0.005895322069836771,0.044706942406886295,411.1835758830401,355.3625270325342,345.42143567204135
0,mi,6.812920690579608e-05,1.0,1.0,0.1,0.5,0.1,4.762197783483972,0.10607416655026963,0.32569029237953906,0.006408040727796384,0.04178842335430149,354.1643225520118,293.0873130823291,280.07199748880765
0,mi,0.00012915496650148838,1.0,1.0,0.1,0.5,0.1,4.752951188448959,0.11182873955423758,0.33440804349512526,0.006936694183487997,0.044112205955095504,278.6660454319409,218.93944594792438,205.62673716441023
0,mi,0.00024484367468222265,1.0,1.0,0.1,0.5,0.1,4.741164958948639,0.12184674753769639,0.3490655347319417,0.007627319380747553,0.05432013730798046,195.620554969324,143.9331560831678,133.81028161712453
0,mi,0.00046415888336127817,1.0,1.0,0.1,0.5,0.1,4.721536309476011,0.14045781690827572,0.3747770229193296,0.008672911001210043,0.07837072041228368,123.67576415866172,83.66429251650209,78.28560418827853
0,mi,0.0008799225435691074,1.0,1.0,0.1,0.5,0.1,4.693186042815764,0.16809628314729713,0.40999546722774527,0.01008836602514087,0.1219736167489708,75.21364377756858,45.72817326266977,43.920925410334746
0,mi,0.001668100537200059,1.0,1.0,0.1,0.5,0.1,4.6649242556283195,0.1967041351090466,0.4435133990186166,0.011490103891116776,0.1811837251052701,47.62124332847444,25.346306810629134,25.184511015589973
0,mi,0.0031622776601683794,1.0,1.0,0.1,0.5,0.1,4.647921126783295,0.21669903038736418,0.465509431040193,0.012412278204376615,0.24460004996247425,32.35364550610477,14.688348536069958,15.005625628093709
0,mi,0.005994842503189409,1.0,1.0,0.1,0.5,0.1,4.645978679191701,0.2246367890186408,0.4739586364005205,0.012688315580229984,0.3056061376084528,23.379087364977504,8.84732423496953,9.201910863620073
0,mi,0.011364636663857255,1.0,1.0,0.1,0.5,0.1,4.6567610371273425,0.22191467656608502,0.471078206422336,0.012407107575354305,0.36860398098862646,17.554107266582246,5.493524300868295,5.782009032219449
0,mi,0.021544346900318843,1.0,1.0,0.1,0.5,0.1,4.67497469188657,0.21209455009838868,0.460537240729117,0.011771713736088088,0.4437445183724542,13.431858949796103,3.54984267660476,3.763602508293456
0,mi,0.04084238652674522,1.0,1.0,0.1,0.5,0.1,4.695608373684925,0.19814496391598097,0.4451347705088662,0.010945752777773909,0.5408040750312587,10.366917423239054,2.432539645281246,2.5818954403794803
0,mi,0.07742636826811278,1.0,1.0,0.1,0.5,0.1,4.715586034405019,0.18181712471986292,0.42640019315176547,0.010027285964122584,0.6712866977321812,8.016453312209046,1.7953365324330237,1.8939557345888465
0,mi,0.14677992676220705,1.0,1.0,0.1,0.5,0.1,4.733167127519854,0.16473525857966062,0.4058759152495509,0.009107148252945738,0.8546904226092796,6.172249417548085,1.4357500746247303,1.4972446830107977
0,mi,0.2782559402207126,1.0,1.0,0.1,0.5,0.1,4.747424871575942,0.14863302541446335,0.3855295389648676,0.008272569673122596,1.1282172696994521,4.7080909382707725,1.2357925547674784,1.2722019393199662
