setting,metric,world_EIGs,V_prior,alpha_prior,beta_prior,eps_fixed,cond_r2,cond_rmse,n_cond,within_r2,within_b,bg1,bg2,bg11,dev1,dev5,dev10
2,surprisal_b,11.547819846894582,1.0,1.0,1.0,,0.08458378613505942,394.920493588138,75,,,1.7916666666666667,1.7395833333333333,1.6145833333333333,1.8958333333333333,1.6666666666666667,1.7916666666666667
2,surprisal_b,31.6227766016838,1.0,1.0,1.0,,0.3495043690255107,333.0537739506972,75,,,1.40625,1.34375,1.2291666666666667,1.3020833333333333,1.1875,1.25
3,eig_code,3.162277660168379e-06,1.0,1.0,1.0,,0.2263824975732516,364.01485913291884,75,,,80.0,78.3125,37.78125,78.97916666666667,46.78125,39.91666666666666
3,eig_code,1e-05,1.0,1.0,1.0,,0.3041484982105908,343.6018662932834,75,,,79.875,70.09375,24.70833333333333,74.29166666666667,36.208333333333336,28.65625
3,eig_code,3.1622776601683795e-05,1.0,1.0,1.0,,0.3612320632401562,327.8840837676771,75,,,77.51041666666667,64.40625,19.229166666666668,70.76041666666667,27.64583333333333,20.0
3,eig_code,0.0001,1.0,1.0,1.0,,0.44042073410963883,306.5255376643311,75,,,69.58333333333333,52.66666666666666,15.177083333333334,51.91666666666666,25.041666666666668,14.90625
3,eig_code,0.0003162277660168,1.0,1.0,1.0,,0.5739627657794025,261.69837657811706,75,,,57.26041666666666,33.604166666666664,12.020833333333334,32.583333333333336,18.541666666666668,11.8125
3,eig_code,0.001,1.0,1.0,1.0,,0.6162188242395219,248.94139096197802,75,,,37.16666666666666,19.86458333333333,7.958333333333333,21.125,14.46875,9.291666666666666
3,eig_code,0.0031622776601683,1.0,1.0,1.0,,0.5814206273515048,262.16256054608306,75,,,21.697916666666668,12.614583333333334,5.666666666666667,12.927083333333334,8.03125,6.479166666666667
3,eig_code,0.01,1.0,1.0,1.0,,0.5523124667510774,270.47129590254826,75,,,13.0625,8.40625,4.666666666666667,7.947916666666667,5.020833333333333,4.052083333333333
3,eig_code,0.0316227766016837,1.0,1.0,1.0,,0.6063347335803048,254.31306235119004,75,,,8.0625,4.635416666666667,2.864583333333333,5.229166666666667,3.1041666666666665,2.520833333333333
3,kl,3.162277660168379e-06,1.0,1.0,1.0,,0.22771131747634304,362.36778486966205,75,,,79.85416666666667,77.05208333333333,22.33333333333333,78.45833333333333,38.41666666666666,25.28125
3,kl,1e-05,1.0,1.0,1.0,,0.33708483363418124,334.1846593156669,75,,,77.70833333333333,67.89583333333333,17.625,69.8125,27.8125,19.6875
3,kl,3.1622776601683795e-05,1.0,1.0,1.0,,0.40507449218311903,315.15275936475217,75,,,75.11458333333333,59.16666666666666,14.197916666666666,55.13541666666666,21.98958333333333,17.697916666666668
3,kl,0.0001,1.0,1.0,1.0,,0.549491138503032,271.683344676606,75,,,66.65625,40.0625,12.385416666666666,45.28125,18.760416666666668,12.760416666666666
3,kl,0.0003162277660168,1.0,1.0,1.0,,0.5841247801509146,258.2857812028751,75,,,49.76041666666666,27.11458333333333,9.083333333333334,22.92708333333333,13.041666666666666,8.854166666666666
3,kl,0.001,1.0,1.0,1.0,,0.6154525505828938,246.66668942316034,75,,,31.84375,17.979166666666668,6.875,13.90625,8.604166666666666,7.604166666666667
3,kl,0.0031622776601683,1.0,1.0,1.0,,0.6522835160257457,236.02709313054555,75,,,20.46875,9.979166666666666,5.010416666666667,10.5625,6.145833333333333,5.5
3,kl,0.01,1.0,1.0,1.0,,0.6519115516588242,235.47590357536518,75,,,12.59375,6.71875,3.5416666666666665,6.302083333333333,4.020833333333333,3.71875
3,kl,0.0316227766016837,1.0,1.0,1.0,,0.6331497787598673,243.0615290671201,75,,,7.697916666666667,4.291666666666667,2.333333333333333,4.083333333333333,2.833333333333333,2.2604166666666665
3,mi,3.1622776601683795e-05,1.0,1.0,1.0,,0.2803707616018591,349.16609334232237,75,,,78.28125,71.26041666666667,16.708333333333332,70.53125,27.98958333333333,20.33333333333333
3,mi,0.0001,1.0,1.0,1.0,,0.4067667536834898,313.9097746764603,75,,,74.82291666666667,60.302083333333336,12.760416666666666,61.40625,21.78125,12.447916666666666
3,mi,0.0003162277660168,1.0,1.0,1.0,,0.5280879305595896,277.1401279401156,75,,,68.61458333333333,43.145833333333336,9.927083333333334,40.53125,17.291666666666668,10.239583333333334
3,mi,0.001,1.0,1.0,1.0,,0.6177437438494173,247.09169686331583,75,,,48.583333333333336,26.39583333333333,8.625,28.17708333333333,11.28125,8.34375
3,mi,0.0031622776601683,1.0,1.0,1.0,,0.6026750309361255,253.16936702427247,75,,,29.98958333333333,15.947916666666666,6.34375,16.520833333333332,7.677083333333333,5.666666666666667
3,mi,0.01,1.0,1.0,1.0,,0.6459186249932762,237.1032908158465,75,,,18.42708333333333,9.135416666666666,3.2916666666666665,8.333333333333334,4.416666666666667,3.8854166666666665
3,mi,0.0316227766016837,1.0,1.0,1.0,,0.6239224304455203,245.8584454845274,75,,,10.9375,5.625,3.0104166666666665,5.40625,3.145833333333333,2.427083333333333
