setting,metric,world_EIGs,pooled_rmse,pooled_r2,within_r2,within_rmse,within_b,pred_sd,pred_bg1,pred_bg10,pred_dev10,V_prior,alpha_prior,beta_prior,eps_fixed,sd_epsilon,infer_eps
6,eig_code,0.01,4.809218761985445,0.060120922003883526,0.0040152119068426,11.639016630153666,2.855044171586897,0.30588339377056967,1.9937938876317203,1.0000000000006075,1.0000000000006375,1.0,0.1,10.0,,0.1,True
6,eig_code,0.01778279410038923,4.809218761985336,0.060120922003985396,0.004015211906847248,11.639016630153643,2.881098327496012,0.3031172888508334,1.984806877142806,1.0000000000003417,1.0000000000003586,1.0,0.1,10.0,,0.1,True
6,eig_code,0.03162277660168379,4.809218761985273,0.06012092200404283,0.004015211906849858,11.63901663015363,2.9221218449440487,0.29886192036511583,1.9709812243293534,1.000000000000192,1.0000000000002016,1.0,0.1,10.0,,0.1,True
6,eig_code,0.056234132519034905,4.80921876198524,0.06012092200407509,0.004015211906851338,11.639016630153623,2.9920707187355666,0.2918752414516339,1.9482815459130265,1.0000000000001081,1.0000000000001135,1.0,0.1,10.0,,0.1,True
6,eig_code,0.09999999999999999,4.809218761985221,0.06012092200409333,0.004015211906852169,11.639016630153618,3.1147654261041144,0.2803781188140335,1.910927488428152,1.0000000000000606,1.0000000000000637,1.0,0.1,10.0,,0.1,True
6,eig_within,1e-07,4.81477452652824,0.05472408519447293,0.003765777496368486,11.640244462633204,0.8628138465270194,0.9808469429067826,4.221978162618195,1.0475961710056,1.0468612617779927,1.0,0.1,10.0,,0.1,True
6,eig_within,1.778279410038923e-07,4.812718881747189,0.05673668608469842,0.0038597054279276427,11.639786996072939,0.8929101250514212,0.9592771796161929,4.1376144991966575,1.0283848686289017,1.028675806343881,1.0,0.1,10.0,,0.1,True
6,eig_within,3.162277660168379e-07,4.811330735851175,0.058084148260410744,0.003921959454689017,11.639480307856452,0.9136780464529811,0.944854247685986,4.081984199342489,1.0165339788560754,1.0169946653773436,1.0,0.1,10.0,,0.1,True
6,eig_within,5.62341325190349e-07,4.810457524086995,0.05892799325541574,0.003960712345192614,11.63928818822788,0.926963665025388,0.9358167006063871,4.047416650863885,1.009490842253985,1.009861456765762,1.0,0.1,10.0,,0.1,True
6,eig_within,1e-06,4.8099327512842045,0.05943390625070542,0.003983864801094213,11.639173010552023,0.9350970975295768,0.9303357586605862,4.026587469735236,1.0054005151162968,1.0056479199620483,1.0,0.1,10.0,,0.1,True
6,eig_within,1.7782794100389227e-06,4.80962605502237,0.059729193940035175,0.00399735111325195,11.639105791232064,0.9400243585782406,0.9269967877319315,4.0140082487440365,1.0030574282032907,1.0032096157727988,1.0,0.1,10.0,,0.1,True
6,eig_within,3.162277660168379e-06,4.809449738876714,0.059898828722400016,0.0040050897669770096,11.63906717882195,0.9431349660139973,0.9248177123026824,4.005944719110046,1.001725879712997,1.0018157292388576,1.0,0.1,10.0,,0.1,True
6,eig_within,5.623413251903491e-06,4.809349337862391,0.059995386211393456,0.004009491814650623,11.639045201580705,0.9453904119186474,0.9231094353473687,3.999838034594656,1.000972622903619,1.0010245240308926,1.0,0.1,10.0,,0.1,True
6,eig_within,9.999999999999999e-06,4.809292475984773,0.06005005899530359,0.004011983429309741,11.639032758064761,0.9475230265518279,0.921312951224112,3.9936873077884507,1.0005476093845924,1.0005772349409956,1.0,0.1,10.0,,0.1,True
